idservico;titulo_servico;slug_servico;slug_categoria;nome_popular;siglaorgao;nome_orgao;servico_ativo;digital;online;agendavel;acesso_externo;custo;tempo;tipo_tempo;data_criacao_servico;data_atualizacao_servico
945;Solicitar peticionamento processual (Sistema e-MS);solicitar-peticionamento-processual-sistema-e-ms189;administracao-publica;Peticionamento processual Sistema e-MS;SEMADESC;Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação de Mato Grosso do Sul;False;False;True;True;False;Sem custos;0.0;Minutos;2024-01-08 15:55:36.303549+00:00;2024-11-11 15:07:56.216250+00:00
960;Solicitar peticionamento processual Sistema e MS;solicitar-peticionamento-processual-sistema-e-ms117;administracao-publica;Pedir para que alguém ajude a fazer um documento legal;SEMADESC;Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação de Mato Grosso do Sul;False;True;False;False;False;Sem custo;;Minutos;2024-01-09 14:30:29.475476+00:00;2024-11-11 15:08:27.354866+00:00
955;Solicitar peticionamento processual Sistema e-MS;solicitar-peticionamento-processual-sistema-e-ms55;administracao-publica;Peticionamento processual Sistema e-MS;SEMADESC;Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação de Mato Grosso do Sul;False;False;True;True;False;Sem custos;0.0;Minutos;2024-01-09 14:22:26.281326+00:00;2024-11-11 15:08:57.465632+00:00
1490;Solicitar pré-cadastro no Programa Criança na Creche;solicitar-pre-cadastro-no-programa-crianca-na-creche36;assistencia-social;Programa Criança na Creche;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;True;True;False;False;True;Sem custo;;Conforme Tabela em Outras Informações;2026-02-20 13:43:35.772659+00:00;2026-02-20 15:59:08.492648+00:00
605;Solicitar pré-matrícula presencial e digital;pre-matricula-presencial-e-digital194;educacao-e-pesquisa;Pré-matrícula presencial e digital;SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;True;False;False;False;False;Sem custo;;Dias úteis;2023-05-21 20:56:01.911921+00:00;2025-11-03 18:48:10.904353+00:00
731;Solicitar prévia autorização para alteração de característica de veículo;solicitacao-de-alteracao-de-caracteristica-de-veiculos124;transito-e-transportes;Prévia autorização;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;False;False;False;True;Quantidade de Uferms: 1,98;;Dias úteis;2023-05-31 18:22:55.700266+00:00;2026-02-27 18:35:12.912744+00:00
371;Solicitar pré-vistoria para instalação de núcleo avícola;solicitacao-de-pre-vistoria-para-instalacao-de-estabelecimentos-avicolas50;agropecuaria-e-vida-rural;Solicitação de pré-vistoria para instalação de estabelecimentos avicolas;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;True;False;False;False;False;Sem custo;;Dias úteis;2023-05-11 14:32:52.016676+00:00;2026-04-29 18:26:24.677639+00:00
1123;Solicitar Primeiro acesso aos canais Institucionais Oficiais;solicitar-acesso-aos-sistemas-institucionais-mantidos-pela-setdig91;ciencia-e-tecnologia;Sistemas Institucionais;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;True;True;True;False;True;Sem custo;;Dias úteis;2024-08-07 16:21:38.211624+00:00;2025-10-01 17:52:33.661132+00:00
685;Solicitar primeiro emplacamento de veículo;solicitacao-de-primeiro-registro-de-veiculo121;transito-e-transportes;Primeiro emplacamento;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;True;False;True;True;Quantidade de Uferms: 7;;Dias úteis;2023-05-30 20:03:57.275001+00:00;2026-02-27 18:35:13.504558+00:00
1233;Solicitar processo de concurso público docente;processo-de-concurso-publico-docente39;educacao-e-pesquisa;Concorrer a uma vaga de docente efetivo;UEMS;Universidade Estadual de Mato Grosso do Sul;True;True;False;False;True;valor de 4 (quatro) UFERMS – Unidade Fiscal Estadual de Referência de Mato Grosso do Sul;;Meses;2024-09-02 11:59:55.012351+00:00;2025-09-02 18:45:14.243557+00:00
1136;Solicitar Processo Primeira Habilitação (Permissão para Dirigir-PpD);solicitar-processo-primeira-habilitacao-permissao-para-dirigir-ppd42;transito-e-transportes;Primeira Habilitação;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;True;False;True;True;UFERMS: 18,11;;Meses;2024-08-08 14:07:30.812025+00:00;2026-02-27 18:35:21.473482+00:00
1439;Solicitar produção e adaptação de materiais didáticos em Libras;solicitar-producao-e-adaptacao-de-materiais-didaticos-em-libras-cas164;educacao-e-pesquisa;Produção e adaptação de materiais didáticos em Libras (CAS);SED MS;Secretaria de Estado de Educação de Mato Grosso do Sul;True;False;False;True;False;Sem custo;;Dias úteis;2025-09-26 17:49:37.278204+00:00;2025-11-03 14:29:55.404141+00:00
737;Solicitar programa Detran vai à escola;programa-detran-vai-a-escola9;transito-e-transportes;Detran vai à escola;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;False;False;False;False;Sem custo;;Meses;2023-05-31 19:01:58.302723+00:00;2024-09-05 20:47:34.073900+00:00
736;Solicitar programa Detran vai onde o idoso está;programa-detran-vai-onde-o-idoso-esta68;transito-e-transportes;Detran vai onde o idoso está;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Conforme Tabela em Outras Informações;2023-05-31 18:50:03.862456+00:00;2024-09-05 20:47:36.087596+00:00
1007;Solicitar programa remédio em casa - PRC;programa-remedio-em-casa-prc166;saude-e-cuidado;Remédio em casa;SES;Secretaria de Estado de Saúde de Mato Grosso do Sul;True;False;False;False;False;Sem custo;;Dias corridos;2024-02-14 18:43:30.202539+00:00;2026-03-09 17:40:31.551357+00:00
1031;Solicitar psicologia do trabalho;solicitar-psicologia-do-trabalho27;trabalho-emprego-e-previdencia;;FUNTRAB;Fundação de Trabalho de Mato Grosso do Sul;False;False;False;False;False;Sem custo;;Minutos;2024-05-15 14:41:58.180312+00:00;2026-05-05 14:35:16.667713+00:00
374;Solicitar qualificação social e profissional;qualificacao-social-e-profissional28;trabalho-emprego-e-previdencia;Solicitar qualificação social e profissional;FUNTRAB;Fundação de Trabalho de Mato Grosso do Sul;True;False;True;False;True;Sem custo;;Acesso Imediato;2023-05-11 14:44:32.407181+00:00;2026-05-11 13:51:26.814338+00:00
1147;Solicitar Reabilitação - Carteira Nacional de Habilitação/CNH (condutor);solicitar-reabilitacao-carteira-nacional-de-habilitacaocnh-condutor97;transito-e-transportes;Cassação da CNH;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;False;False;False;True;UFERMS: 18,11;;Meses;2024-08-08 19:23:08.911382+00:00;2026-03-10 14:38:27.765399+00:00
1143;Solicitar Reabilitação - Permissão para Dirigir/PpD (permissionado);solicitar-reabilitacao-permissao-para-dirigirppd-permissionado64;transito-e-transportes;Novo Processo de Primeira Habilitação;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;False;False;True;True;UFERMS: 18,11;;Meses;2024-08-08 18:55:15.361129+00:00;2026-03-10 14:35:07.435472+00:00
870;Solicitar realização de exame/reexame prático de direção veicular (obtenção de CNH);solicitar-examereexame-pratico88;transito-e-transportes;Exame Prático;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;False;False;False;False;True;UFERMS: 2.55;0.0;Semanas;2023-08-09 20:12:25.006697+00:00;2026-02-27 18:35:17.633052+00:00
1449;Solicitar recolhimento previdenciário do servidor afastado para mandato classista (sindicato ou associação representativa);recolhimento-previdenciario-do-servidor-afastado-para-mandato-classista-sindicato-ou-associacao-representativa4;trabalho-emprego-e-previdencia;Recolhimento previdenciário de servidor em mandato classista;AGEPREV;Agência de Previdência Social de Mato Grosso do Sul;False;False;False;False;False;Sem custos;;Dias corridos;2025-10-27 13:46:25.818054+00:00;2025-11-17 20:42:04.278006+00:00
716;Solicitar recolocação de tampão de esgoto;solicitar-recolocacao-de-tampao192;empresa-industria-e-comercio;Recolocação de tampão;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias úteis;2023-05-31 14:37:37.833674+00:00;2025-06-06 15:17:04.454214+00:00
1255;Solicitar reconhecimento da identidade de gênero nos documentos acadêmicos;reconhecimento-da-identidade-de-genero-nos-documentos-academicos6;educacao-e-pesquisa;Solicitar reconhecimento da identidade de gênero nos documentos acadêmicos;UEMS;Universidade Estadual de Mato Grosso do Sul;False;True;False;False;True;Sem custo;;Dias úteis;2024-09-02 17:15:07.368689+00:00;2025-04-29 13:32:02.537243+00:00
1293;Solicitar reconhecimento de identidade de gênero nos documentos acadêmicos;reconhecimento-de-identidade-de-genero-nos-documentos-academicos118;direitos-e-cidadania;Solicitar reconhecimento de identidade de gênero nos documentos acadêmicos;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;True;True;Sem custo;;Conforme Tabela em Outras Informações;2024-09-03 09:17:39.100185+00:00;2025-09-02 18:44:34.382268+00:00
641;Solicitar rede de rádio e tv para pronunciamentos oficiais;solicitar-rede-educativa-de-radio-e-tv-para-pronunciamentos-oficiais140;administracao-publica;Comunicação SEGOV;FERTEL - Educativa MS;Fundação Estadual Jornalista Luiz Chagas de Rádio e Televisão;True;False;False;False;False;Sem custo;;Dias úteis;2023-05-26 14:05:23.871039+00:00;2025-12-19 11:29:18.949795+00:00
1151;Solicitar registro de estrangeiro;solicitar-registro-de-estrangeiro43;transito-e-transportes;Tradução/Troca Carteira Estrangeira;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;False;False;False;True;Uferms: 4,15;;Meses;2024-08-08 20:27:07.742976+00:00;2026-03-10 14:37:24.562346+00:00
824;Solicitar registro e avaliação da conformidade de empresas credenciadas ao INMETRO;solicitar-registro-e-avaliacao-da-conformidade-de-empresas-credenciadas-ao-inmetro172;empresa-industria-e-comercio;Empresas que realizam serviços e que compulsoriamente;AEM;Agência Estadual de Metrologia de Mato Grosso do Sul;True;False;False;False;False;Variável: consultar tabela;;Dias úteis;2023-06-20 14:59:55.267372+00:00;2025-10-20 19:59:07.205794+00:00
252;Solicitar registro ou vistoria de veículo de linha de transporte intermunicipal de passageiros;solicitar-vistoria-de-veiculo-de-transporte-intermunicipal32;transito-e-transportes;Vistoria veicular Agems;AGEMS;Agência Estadual de Regulação de Serviços Públicos de Mato Grosso do Sul;True;True;False;False;True;Cinco Uferms;;Dias corridos;2023-05-09 17:58:45.559951+00:00;2025-09-22 20:42:51.981323+00:00
1167;Solicitar registros de certificados de cursos especializados para condutores de veículos;homologacao-de-certificados-de-cursos-especializados-para-condutores-de-veiculos95;transito-e-transportes;Registros de certificados;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;True;True;False;True;0;;Dias úteis;2024-08-09 18:37:50.020140+00:00;2026-02-19 20:22:30.425605+00:00
829;Solicitar regularização de excesso;solicitar-regularizacao-de-excesso175;agropecuaria-e-vida-rural;Excesso de área em imóveis rurais;AGRAER;Agência de Desenvolvimento Agrário e Extensão Rural de Mato Grosso do Sul;True;False;False;False;True;Variável: consultar tabela;;Dias corridos;2023-07-05 14:47:12.352802+00:00;2025-10-23 20:13:11.303925+00:00
464;Solicitar regularização de imóveis urbanos e rurais;regularizacao-fundiaria197;habitacao;Solicitar Regularização de Imóveis Urbanos e Rurais;AGEHAB;Agência de Habitação Popular de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias corridos;2023-05-12 16:19:28.897741+00:00;2025-12-18 18:12:52.093501+00:00
835;Solicitar regularização de parcelas em assentamentos implantados pelo Estado de MS;solicitar-requerimento-para-regularizacao-no-programa-estadual-de-reforma-agraria182;agropecuaria-e-vida-rural;Assentamento Rural - Assentamento Urbano - Lote rural;AGRAER;Agência de Desenvolvimento Agrário e Extensão Rural de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias corridos;2023-07-05 18:06:08.443655+00:00;2025-10-23 20:13:24.418519+00:00
830;Solicitar regularização de terras devolutas;solicitar-regularizacao-de-terras-devolutas76;agropecuaria-e-vida-rural;Regularização de imóveis não titulados;AGRAER;Agência de Desenvolvimento Agrário e Extensão Rural de Mato Grosso do Sul;True;False;False;False;False;Variável: consultar;;Dias corridos;2023-07-05 15:05:13.203302+00:00;2025-09-27 03:48:24.180501+00:00
1229;Solicitar Reingresso;reingresso51;educacao-e-pesquisa;Reingressar em um curso de graduação da UEMS;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;True;True;True;Sem custo;;Conforme Tabela em Outras Informações;2024-09-02 11:48:48.361340+00:00;2025-09-02 18:48:38.316466+00:00
53;Solicitar reingresso ao curso de graduação;071-dra-reingresso185;educacao-e-pesquisa;;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias úteis;2023-04-28 03:27:41.728618+00:00;2025-09-02 18:34:51.719418+00:00
820;Solicitar relatório de empresas;solicitar-relatorio-de-empresas22;empresa-industria-e-comercio;Venda de Informações;JUCEMS;Junta Comercial do Estado de Mato Grosso do Sul;True;True;False;False;False;Variavél: Consultar tabela;;Dias úteis;2023-06-16 19:09:47.386678+00:00;2026-03-06 13:58:37.122715+00:00
712;Solicitar religação da água;solicitar-pedido-de-religacao-por-debito-pago-ou-a-pedido-consumo-final-da-conta-de-agua-ou-esgoto65;empresa-industria-e-comercio;Solicitação de religação.;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;True;False;False;False;False;Variável: consultar tabela;;Horas;2023-05-31 14:20:24.468133+00:00;2025-06-06 15:18:58.908029+00:00
699;Solicitar religação de água em ligações cortadas por consumo final;solicitar-desobstrucao-de-esgoto117;empresa-industria-e-comercio;Religação em ligação cortada por consumo final;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;True;False;False;False;False;Variável: consultar tabela;;Minutos;2023-05-31 13:06:59.199426+00:00;2025-06-06 15:07:55.745815+00:00
10;Solicitar religação de fornecimento de gás natural em até 48 horas;religar-fornecimento-de-gas-natural162;energia;Religação;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;True;False;False;False;False;R$58,12;;Horas;2023-04-24 14:48:45.736802+00:00;2025-09-04 00:06:00.230682+00:00
865;Solicitar religação de fornecimento de gás natural em até 4 horas;solicitar-religacao-de-fornecimento-de-gas-natural-em-ate-4-horas100;energia;Religação;MSGÁS;Companhia de Gás do Estado de Mato Grosso do Sul;False;False;False;False;False;72,43;;Horas;2023-08-09 18:42:36.798338+00:00;2024-09-05 20:47:22.881645+00:00
683;Solicitar remarcação de chassi ou motor do veículo;solicitacao-de-remarcacao-de-chassi-eou-motor-do-veiculo173;transito-e-transportes;;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;False;False;False;True;Quantidade de Uferms: 7;;Dias úteis;2023-05-30 19:52:57.160115+00:00;2026-02-27 18:35:11.816497+00:00
844;Solicitar Renovação de CNH com Exercício de Atividade Remunerada - EAR;incluir-ear-na-carteira-nacional-de-habilitacao-cnh34;transito-e-transportes;Renovação de CNH com Atividade Remunerada;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;True;True;False;True;True;UFERMS: 11,31;;Dias úteis;2023-07-25 18:11:19.080799+00:00;2026-02-27 18:35:15.304182+00:00
718;Solicitar reparo de ramal de esgoto;solicitar-reparo-de-ramal-de-esgoto85;empresa-industria-e-comercio;Reparo de ramal de esgoto;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias úteis;2023-05-31 14:56:13.547157+00:00;2025-06-06 15:19:33.371019+00:00
720;Solicitar reparo do ramal de água;solicitar-reparo-do-ramal-de-agua118;empresa-industria-e-comercio;Reparo do ramal de água;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias úteis;2023-05-31 15:01:04.712833+00:00;2025-06-06 15:08:21.562009+00:00
1295;Solicitar reserva do laboratório de informática multiuso da UEMS Campo Grande – Bloco F Sala T10;reserva-do-laboratorio-de-informatica-multiuso-da-uems-campo-grande-bloco-f-sala-t10179;educacao-e-pesquisa;Reservar laboratório de informática multiuso;UEMS;Universidade Estadual de Mato Grosso do Sul;True;False;False;False;True;Sem custo;;Dias úteis;2024-09-03 09:26:18.132974+00:00;2025-09-02 18:49:41.819900+00:00
1493;Solicitar Resgate de Animal Silvestre;solicitar-resgate-de-animal-silvestre186;meio-ambiente;Resgate de Animal Silvestre;PMMS;Polícia Militar de Mato Grosso do Sul;False;True;True;True;True;Sem custo;;Dias úteis;2026-02-24 14:56:22.410273+00:00;2026-02-24 14:56:22.410284+00:00
1492;Solicitar Resgate de Animal Silvestre;solicitar-resgate-de-animal-silvestre165;meio-ambiente;Resgate de Animal Silvestre;PMMS;Polícia Militar de Mato Grosso do Sul;True;False;False;True;False;Sem custo;;Acesso Imediato;2026-02-24 14:39:54.804929+00:00;2026-03-19 19:54:10.870492+00:00
