slug_servico;slug_categoria;Categoria;Nome do Serviço;Órgão;Nome do Órgão;Modalidade;Link;Visitas;URL_Original
solicitacao-de-atualizacao-de-curso-para-instrutor-de-transito196;transito-e-transportes;Transito E Transportes;Cursar a Atualização de Instrutor de Trânsito;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/transito-e-transportes/solicitacao-de-atualizacao-de-curso-para-instrutor-de-transito196;81;transito-e-transportes//solicitacao-de-atualizacao-de-curso-para-instrutor-de-transito196
programa-detran-vai-onde-o-idoso-esta68;transito-e-transportes;Transito E Transportes;Solicitar programa Detran vai onde o idoso está;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/transito-e-transportes/programa-detran-vai-onde-o-idoso-esta68;81;transito-e-transportes//programa-detran-vai-onde-o-idoso-esta68
solicitacao-de-atendimento-aos-consumidores-endividadossuperendividados101;direitos-e-cidadania;Direitos E Cidadania;Solicitar atendimento aos consumidores endividados e superendividados;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Presencial;https://www.ms.gov.br/direitos-e-cidadania/solicitacao-de-atendimento-aos-consumidores-endividadossuperendividados101;80;direitos-e-cidadania//solicitacao-de-atendimento-aos-consumidores-endividadossuperendividados101
auto-de-lancamento-e-de-imposicao-de-multa-alim-mod-2-solicitacao-de-lavratura-referente-a-termo-de-apreensao-ta-conforme-art-4o-da-instrucao-normativasat-no-001-de-23-de-janeiro-de-20201;financas-e-impostos;Financas E Impostos;Auto de lançamento e de imposição de multa (ALIM), mod. 2 - solicitação de lavratura referente a termo de apreensão (TA), conforme art. 4º da Instrução Normativa/SAT nº 001/2020;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/financas-e-impostos/auto-de-lancamento-e-de-imposicao-de-multa-alim-mod-2-solicitacao-de-lavratura-referente-a-termo-de-apreensao-ta-conforme-art-4o-da-instrucao-normativasat-no-001-de-23-de-janeiro-de-20201;80;financas-e-impostos/auto-de-lancamento-e-de-imposicao-de-multa-alim-mod-2-solicitacao-de-lavratura-referente-a-termo-de-apreensao-ta-conforme-art-4o-da-instrucao-normativasat-no-001-de-23-de-janeiro-de-20201//index
criar-senha-de-carteira-de-pesca171;ciencia-e-tecnologia;Ciencia E Tecnologia;Criar senha de carteira de Pesca;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Digital;https://www.ms.gov.br/ciencia-e-tecnologia/criar-senha-de-carteira-de-pesca171;80;ciencia-e-tecnologia//criar-senha-de-carteira-de-pesca171
delegacia-virtual188;direitos-e-cidadania;Direitos E Cidadania;Acessar delegacia virtual;SETESC;Secretaria de Estado de Turismo, Esporte e Cultura;Híbrido;https://www.ms.gov.br/direitos-e-cidadania/delegacia-virtual188;80;direitos-e-cidadania//delegacia-virtual188
manifesto-eletronico-de-documentos-fiscais-mdf-e-modelo-58-pedido-de-cancelamento-extemporaneo5;empresa-industria-e-comercio;Empresa Industria E Comercio;Manifesto eletrônico de documentos fiscais (MDF-e), modelo 58 - cancelamento extemporâneo;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/manifesto-eletronico-de-documentos-fiscais-mdf-e-modelo-58-pedido-de-cancelamento-extemporaneo5;79;empresa-industria-e-comercio/manifesto-eletronico-de-documentos-fiscais-mdf-e-modelo-58-pedido-de-cancelamento-extemporaneo5//index
registrar-empresas-comerciantes-de-agrotoxicos-e-prestadores-de-servicos63;agropecuaria-e-vida-rural;Agropecuaria E Vida Rural;Renovar registro de empresa comerciante de agrotóxico e prestador de serviço;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Presencial;https://www.ms.gov.br/agropecuaria-e-vida-rural/registrar-empresas-comerciantes-de-agrotoxicos-e-prestadores-de-servicos63;78;agropecuaria-e-vida-rural//registrar-empresas-comerciantes-de-agrotoxicos-e-prestadores-de-servicos63
ouvidoria50;comunicacao-e-transparencia;Comunicacao E Transparencia;Registrar denúncia;AGEPEN;Agência Estadual de Administração do Sistema Penitenciário;Híbrido;https://www.ms.gov.br/comunicacao-e-transparencia/ouvidoria50;78;comunicacao-e-transparencia//ouvidoria50
redefinir-senha-de-e-mail-siriema162;ciencia-e-tecnologia;Ciencia E Tecnologia;Redefinir senha de e-mail SIRIEMA;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Digital;https://www.ms.gov.br/ciencia-e-tecnologia/redefinir-senha-de-e-mail-siriema162;76;ciencia-e-tecnologia//redefinir-senha-de-e-mail-siriema162
lazer-nas-cidades52;esporte-e-lazer;Esporte E Lazer;Participar do projeto lazer nas cidades;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/esporte-e-lazer/lazer-nas-cidades52;76;esporte-e-lazer/lazer-nas-cidades52
icms-calculo-para-recolhimento-espontaneo-normal-transporte-equalizacao-e-substituicao-tributaria83;financas-e-impostos;Financas E Impostos;ICMS - cálculo para recolhimento espontâneo (Normal, Transporte, Equalização e Substituição Tributária);SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/financas-e-impostos/icms-calculo-para-recolhimento-espontaneo-normal-transporte-equalizacao-e-substituicao-tributaria83;74;financas-e-impostos/icms-calculo-para-recolhimento-espontaneo-normal-transporte-equalizacao-e-substituicao-tributaria83
redefinir-senha-do-e-mail-oficial45;ciencia-e-tecnologia;Ciencia E Tecnologia;Redefinir senha do e-mail oficial;SEGOV MS;Secretaria de Estado de Governo e Gestão Estratégica de Mato Grosso do Sul;Digital;https://www.ms.gov.br/ciencia-e-tecnologia/redefinir-senha-do-e-mail-oficial45;73;ciencia-e-tecnologia//redefinir-senha-do-e-mail-oficial45
solicitar-segunda-via-da-carteira-nacional-de-habilitacao-cnh-ou-permissao-para-dirigir-ppd112;transito-e-transportes;Transito E Transportes;Solicitar Segunda Via da Carteira Nacional de Habilitação - CNH ou Permissão para Dirigir-PpD;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Digital;https://www.ms.gov.br/transito-e-transportes/solicitar-segunda-via-da-carteira-nacional-de-habilitacao-cnh-ou-permissao-para-dirigir-ppd112;73;transito-e-transportes/solicitar-segunda-via-da-carteira-nacional-de-habilitacao-cnh-ou-permissao-para-dirigir-ppd112
icms-equalizacao-simples-nacional-revisao-da-cobranca-on-line147;empresa-industria-e-comercio;Empresa Industria E Comercio;ICMS Equalização Simples Nacional - 1ª revisão de cobrança - módulo Informações Fiscais;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/icms-equalizacao-simples-nacional-revisao-da-cobranca-on-line147;73;empresa-industria-e-comercio/icms-equalizacao-simples-nacional-revisao-da-cobranca-on-line147
inscricao-estadual-de-terceiros-pedido-de-cancelamento153;financas-e-impostos;Financas E Impostos;Cancelamento ou suspensão de inscrição estadual de terceiro no cadastro;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/financas-e-impostos/inscricao-estadual-de-terceiros-pedido-de-cancelamento153;72;financas-e-impostos/inscricao-estadual-de-terceiros-pedido-de-cancelamento153
prestar-servico-de-fretamento-rodoviario-intermunicipal34;transito-e-transportes;Transito E Transportes;Pedir cadastro para prestar serviço de fretamento rodoviário intermunicipal;AGEMS;Agência Estadual de Regulação de Serviços Públicos de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/transito-e-transportes/prestar-servico-de-fretamento-rodoviario-intermunicipal34;72;transito-e-transportes/prestar-servico-de-fretamento-rodoviario-intermunicipal34//index
esporte-de-aventura-e-natureza72;esporte-e-lazer;Esporte E Lazer;Solicitar esporte de aventura e natureza;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/esporte-e-lazer/esporte-de-aventura-e-natureza72;71;esporte-e-lazer/esporte-de-aventura-e-natureza72
itcd-causa-mortis-e-doacoes-pedido-de-parcelamento-de-debito-ppd123;financas-e-impostos;Financas E Impostos;ITCD - pedido de parcelamento de débito (PPD);SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/financas-e-impostos/itcd-causa-mortis-e-doacoes-pedido-de-parcelamento-de-debito-ppd123;70;financas-e-impostos/itcd-causa-mortis-e-doacoes-pedido-de-parcelamento-de-debito-ppd123
denuncia182;comunicacao-e-transparencia;Comunicacao E Transparencia;Registrar denúncia;FADEB;Fundação da Apoio e Desenvolvimento à Educação Básica;Híbrido;https://www.ms.gov.br/comunicacao-e-transparencia/denuncia182;70;comunicacao-e-transparencia/denuncia182//imprimir
cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-contribuinte-de-outras-unidades-da-federacao-como-substituto-tributario-nas-operacoes-com-combustiveis-liquidos-e-gasosos-e-lubrificantes-e-respectivas-manutencoes-cadastrais186;empresa-industria-e-comercio;Empresa Industria E Comercio;Cadastro do comércio, indústria e serviços (CCIS) - inscrição de contribuinte de outras unidades da federação como substituto tributário nas operações com combustíveis líquidos e gasosos e lubrificantes e respectivas manutenções cadastrais;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-contribuinte-de-outras-unidades-da-federacao-como-substituto-tributario-nas-operacoes-com-combustiveis-liquidos-e-gasosos-e-lubrificantes-e-respectivas-manutencoes-cadastrais186;70;empresa-industria-e-comercio/cadastro-do-comercio-industria-e-servicos-ccis-inscricao-de-contribuinte-de-outras-unidades-da-federacao-como-substituto-tributario-nas-operacoes-com-combustiveis-liquidos-e-gasosos-e-lubrificantes-e-respectivas-manutencoes-cadastrais186
alterar-registro-de-empresa-comerciante-de-agrotoxico-e-prestador-de-servico103;agropecuaria-e-vida-rural;Agropecuaria E Vida Rural;Alterar registro de empresa comerciante de agrotóxico e prestador de serviço;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Presencial;https://www.ms.gov.br/agropecuaria-e-vida-rural/alterar-registro-de-empresa-comerciante-de-agrotoxico-e-prestador-de-servico103;69;agropecuaria-e-vida-rural//alterar-registro-de-empresa-comerciante-de-agrotoxico-e-prestador-de-servico103
logistica-reversa168;empresa-industria-e-comercio;Empresa Industria E Comercio;Requerer acesso ao sistema de logística reversa de embalagens em geral;IMASUL;Instituto de Meio Ambiente de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/logistica-reversa168;69;empresa-industria-e-comercio/logistica-reversa168
federacoes-clubes-e-associacoes-de-ms195;esporte-e-lazer;Esporte E Lazer;Solicitar apoio financeiro federações, clubes e associações esportivas de MS;FUNDESPORTE;Fundação de Desporto e Lazer de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/esporte-e-lazer/federacoes-clubes-e-associacoes-de-ms195;68;esporte-e-lazer/federacoes-clubes-e-associacoes-de-ms195
registrar-denuncia77;comunicacao-e-transparencia;Comunicacao E Transparencia;Registrar denúncia;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Híbrido;https://www.ms.gov.br/comunicacao-e-transparencia/registrar-denuncia77;68;comunicacao-e-transparencia/registrar-denuncia77//index
disque-direitos-humanos69;direitos-e-cidadania;Direitos E Cidadania;Denunciar violação de direitos humanos pelo Disque 100;SEAD;Secretaria de Estado de Assistência Social e Direitos Humanos;Presencial;https://www.ms.gov.br/direitos-e-cidadania/disque-direitos-humanos69;67;direitos-e-cidadania/disque-direitos-humanos69
programa-ms-industria140;empresa-industria-e-comercio;Empresa Industria E Comercio;Solicitar inclusão no programa MS INDUSTRIA;SEMADESC;Secretaria de Estado de Meio Ambiente, Desenvolvimento, Ciência, Tecnologia e Inovação de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/programa-ms-industria140;65;empresa-industria-e-comercio/programa-ms-industria140
verificacao-metrologica-de-instrumentos-de-medicao197;empresa-industria-e-comercio;Empresa Industria E Comercio;Verificação metrológica de instrumentos de medição;AEM;Agência Estadual de Metrologia de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/verificacao-metrologica-de-instrumentos-de-medicao197;65;empresa-industria-e-comercio/verificacao-metrologica-de-instrumentos-de-medicao197//index
solicitar-retificacao-da-conta-de-agua-eou-esgoto-por-vazamento7;empresa-industria-e-comercio;Empresa Industria E Comercio;Solicitar retificação da conta de água e/ou esgoto por vazamento;SANESUL;Empresa de Saneamento de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/empresa-industria-e-comercio/solicitar-retificacao-da-conta-de-agua-eou-esgoto-por-vazamento7;64;empresa-industria-e-comercio/solicitar-retificacao-da-conta-de-agua-eou-esgoto-por-vazamento7//imprimir
solicitar-consulta-e-emprestimo-de-publicacoes-periodicos-livros-e-obras-raras-do-acervo-da-biblioteca-estadual14;educacao-e-pesquisa;Educacao E Pesquisa;Solicitar consulta e empréstimo de publicações, periódicos, livros e obras raras do acervo da biblioteca estadual;FCMS;Fundação de Cultura de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/educacao-e-pesquisa/solicitar-consulta-e-emprestimo-de-publicacoes-periodicos-livros-e-obras-raras-do-acervo-da-biblioteca-estadual14;64;educacao-e-pesquisa//solicitar-consulta-e-emprestimo-de-publicacoes-periodicos-livros-e-obras-raras-do-acervo-da-biblioteca-estadual14
registro-e-confeccao-de-carteira-nacional-do-artesao85;arte-e-cultura;Arte E Cultura;Solicitar a confecção de carteira nacional do artesão;FCMS;Fundação de Cultura de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/arte-e-cultura/registro-e-confeccao-de-carteira-nacional-do-artesao85;64;arte-e-cultura//registro-e-confeccao-de-carteira-nacional-do-artesao85
pedido-de-acesso-a-informacao165;comunicacao-e-transparencia;Comunicacao E Transparencia;Fazer pedido de acesso à informação;SAD;Secretaria de Estado de Administração de Mato Grosso do Sul;Digital;https://www.ms.gov.br/comunicacao-e-transparencia/pedido-de-acesso-a-informacao165;63;comunicacao-e-transparencia//pedido-de-acesso-a-informacao165
0331-proe-divisao-de-ingresso-discente-dindproe-processo-seletivo-permanente-historico-escolar91;educacao-e-pesquisa;Educacao E Pesquisa;Processo seletivo permanente – histórico escolar;UEMS;Universidade Estadual de Mato Grosso do Sul;Híbrido;https://www.ms.gov.br/educacao-e-pesquisa/0331-proe-divisao-de-ingresso-discente-dindproe-processo-seletivo-permanente-historico-escolar91;62;educacao-e-pesquisa//0331-proe-divisao-de-ingresso-discente-dindproe-processo-seletivo-permanente-historico-escolar91
utilizar-o-app-transportador189;agropecuaria-e-vida-rural;Agropecuaria E Vida Rural;Utilizar o APP Transportador;IAGRO;Agência Estadual de Defesa Sanitária Animal Vegetal  Mato Grosso do Sul;Presencial;https://www.ms.gov.br/agropecuaria-e-vida-rural/utilizar-o-app-transportador189;61;agropecuaria-e-vida-rural//utilizar-o-app-transportador189
sig-pet9;direitos-e-cidadania;Direitos E Cidadania;SIG PET;SETESC;Secretaria de Estado de Turismo, Esporte e Cultura;Digital;https://www.ms.gov.br/direitos-e-cidadania/sig-pet9;61;direitos-e-cidadania//sig-pet9
identificacao-de-condutor-infrator-em-autuacoes-do-detran-ms68;transito-e-transportes;Transito E Transportes;Identificar condutor infrator em autuações;DETRAN;Departamento Estadual de Trânsito de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/transito-e-transportes/identificacao-de-condutor-infrator-em-autuacoes-do-detran-ms68;60;transito-e-transportes//identificacao-de-condutor-infrator-em-autuacoes-do-detran-ms68
estimulo-a-inovacao-nas-empresas140;ciencia-e-tecnologia;Ciencia E Tecnologia;Solicitar apoio financeiro para financiamento de atividades de pesquisa, desenvolvimento tecnológico e inovação em empresas;FUNDECT;Fundação de Apoio ao Desenvolvimento do Ensino, Ciência e Tecnologia de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/ciencia-e-tecnologia/estimulo-a-inovacao-nas-empresas140;60;ciencia-e-tecnologia/estimulo-a-inovacao-nas-empresas140//index
nota-fiscal-de-produtor-serie-especial-nfpse-prestacao-de-contas-de-notas-emitidas-e-nao-baixadas-automaticamente-ou-canceladas153;agropecuaria-e-vida-rural;Agropecuaria E Vida Rural;Nota fiscal de produtor, série especial (NFP/SE) - prestação de contas de notas emitidas e não baixadas automaticamente ou canceladas;SEFAZ MS;Secretaria de Estado de Fazenda de Mato Grosso do Sul;Presencial;https://www.ms.gov.br/agropecuaria-e-vida-rural/nota-fiscal-de-produtor-serie-especial-nfpse-prestacao-de-contas-de-notas-emitidas-e-nao-baixadas-automaticamente-ou-canceladas153;60;agropecuaria-e-vida-rural/nota-fiscal-de-produtor-serie-especial-nfpse-prestacao-de-contas-de-notas-emitidas-e-nao-baixadas-automaticamente-ou-canceladas153
